nghb_name;nghb_external_code;city_id
Rosario Valenzuela M. (Bloque 704);5814;2485
Javier Lamarque Cano;5989;2485
Cruz Zavala (Bloque 904);4765;2485
El Tigre;4997;2485
Empaque Flores Parra;5016;2485
Héctor Vázquez;5149;2485
Juan Carlos Terrazas;5237;2485
La Nueve;5340;2485
Poblado Calle Nueve;5662;2485
Valente Ballesteros (Bloque 702);5962;2485
Verde y Noble Mezquite;5966;2485
Martines de San Ignacio;5993;2485
INFONAVIT Yocujimari;2234;2485
Precursores de La Revolución;2822;2485
Bloque 903 (Campo Agrícola Número 903);4529;2485
Cañadas;131;2455
INFONAVIT Cañadas;134;2455
Lomas del Bosque;135;2455
La Ventana;136;2455
Los Girasoles;1372;2455
Los Portales;1373;2455
Paseo de los Arcos;141;2455
Parque Industrial Nueva Estación;2963;2455
Santa Clara;1382;2455
PEMEX;142;2455
Gustavo Díaz Ordaz;138;2455
Libertad;139;2455
Loma Bonita;140;2455
INFONAVIT Barrancos III;145;2455
Tanlé;1571;2422
Chacuala;3785;2422
Río Chiquito;3851;2422
Río la Culata;3852;2422
El Crucero Tanlé Chacuala;3791;2422
Paso de las Paguas;3842;2422
El Cabrito;11;2477
La Tinaja;54;2477
El Bajío del Oso;7;2477
El Molino;21;2477
Mechapa;70;2477
Basucumachi;1;2477
Las Ventanitas;66;2477
La Batea;33;2477
Tres Luces;78;2477
El Ranchito;27;2477
La Palmillera;49;2477
Teramochi;82;2477
Mechapa;71;2477
Tamichopa;77;2477
Los Alisos;67;2477
La Misión (Tierras de Labor);47;2477
El Saucito;29;2477
San Mateo;81;2477
La Venadita;55;2477
La Joya;44;2477
Las Tierritas;65;2477
San Juan;80;2477
El Nogal;22;2477
El Quemado;26;2477
Las Chivas;59;2477
La Carrera;35;2477
El Medio;20;2477
Las Águilas;56;2477
Las Cantelas;57;2477
Rancho de Chalo;72;2477
Ciénega Baja;2;2477
El Pinalito (Fracción Este);23;2477
Jaquiverachi;32;2477
La Pandora;51;2477
Rancho de Pancho;73;2477
El Saucito;28;2477
Santo Niño;75;2477
La Cueva;38;2477
Dos Cabezas;5;2477
El Porvenir;24;2477
El Yerbaniz;31;2477
La Joya;42;2477
Las Carboneras;58;2477
El Bonito;8;2477
El Borrego;9;2477
El Cajón de Elías;12;2477
San Jose de los Pozos;729;2477
El Americano;6;2477
El Cable;10;2477
El Caprín;14;2477
La Cueva;39;2477
Las Moctezumas;63;2477
Siboneyes;76;2477
La Huerta;41;2477
San Pedro;74;2477
La Boquilla;34;2477
Los Gallos;68;2477
El Pueblito;25;2477
Las Higueritas;62;2477
La Joya;43;2477
La Palma;48;2477
El Huaragua;17;2477
La Estancia;40;2477
La Palmita;50;2477
La Cieneguita;37;2477
El Jaralito;18;2477
La Pirinola;52;2477
San Isidro;79;2477
El Leoncito;19;2477
La Junta;45;2477
Las Higueras;61;2477
Los Vallecitos;69;2477
Huachinera;730;2498
Aribabi;731;2498
Nacori Chico;732;2507
El Sáuz;733;2507
Buenavista;734;2507
Tecoriname;735;2507
La Mesa 3 Ríos;736;2507
La Cueva;738;2507
Granados;739;2495
Bacadehuachi;741;2475
San Martín;8453;2475
San Juan;8450;2475
San Marcos;8452;2475
San Luis;8451;2475
Santo Domingo;8468;2475
Las Tierritas;8462;2475
San Juan;8467;2475
Rodeo Don Johns Bro;3507;2446
El Jaralito;1352;2446
El Venadito;3414;2446
Rancho San Dimas;3502;2446
Cerro Gordo;1350;2446
El Carmen;3383;2446
Colonia el Pedregal;3375;2446
El Jagüey;3394;2446
Entronque de Zaragoza;3417;2446
Las Borrachas;3459;2446
Rancho San Cristóbal (Palenque);3501;2446
El Chilarillo;3389;2446
El Pachol;3400;2446
El Tostadero;3413;2446
Jamay;3425;2446
Las Paredes;3461;2446
Puerto del Taray;3492;2446
Alberca de La Cruz;1353;2446
El Ojo de Agua;3399;2446
La Esperanza (Isidro Ávila);3435;2446
La Presita;3450;2446
Pozo Número 2;3484;2446
La Mesita (La Vallita);3445;2446
Los Cerritos;3469;2446
Pilar de Guadalupe;3481;2446
Gustavo Díaz Ordaz;2782;2423
Linda Vista;2785;2423
Cuartel Once;2790;2423
San José;2794;2423
Loma Bonita;2784;2423
San Juan;2791;2423
Benito Juárez;2786;2423
Guadalupana;2783;2423
La Trinidad;2789;2423
El Guanajuatito;1373;2423
María Auxiliadora;2787;2423
Las Cruces;2788;2423
Las Arboledas;2793;2423
Zona Centro;1364;2423
Santiago;2792;2423
El Toro;1367;2423
Palmarito;1368;2423
Cerro Prieto;2921;2423
Peregrina de Arriba;1369;2423
San Juan Capistrano;1370;2423
Enramadas;1365;2423
Ojo Caliente;1366;2423
Llano de Guadalupe;1372;2423
El Pueblito;1371;2423
La Barranca;1374;2423
Tepozán;1376;2423
El Soyate;1375;2423
Cañada de Yánez;1362;2423
Puerto del Fraile;2981;2423
Sanchez;1363;2423
El Organito;1378;2423
Genaro Estrada;91;2455
El Barrio;89;2455
Villa Satélite;92;2455
Las Vegas;93;2455
Miguel Hidalgo;94;2455
Novena Zona Militar;2961;2455
Residencial San José;2737;2455
Privanzas;2837;2455
Residencial Platino;2001;2450
Campanario;2137;2450
Gabriel Leyva;734;2450
Margarita;735;2450
Villas Monterrey;1921;2450
Las Huertas;2927;2450
Villa de Cortes;1542;2450
Terranova;1544;2450
Paseo de las Aves;2147;2450
La Aduana;6044;2523
La Salada de Abajo;6061;2523
Viñedo la Tracalita;6137;2523
Granja Avícola Pesqueira;6039;2523
Viñedo el Beny;6132;2523
María de Lourdes;6085;2523
Viñedo el Manto;6133;2523
Ladrillera Cubillas;6067;2523
Ladrillera Rodríguez;6068;2523
Campo CESUES;6005;2523
Frigoríficos Pesqueira Sonhofrut;6038;2523
Las Mercedes [Agropecuaria];6072;2523
Las Bateas (Las Bateas de Arriba);6070;2523
Los Gordos;6079;2523
Nuñez (Campo Nuñez);6087;2523
Fer-Ver de los Molinas;6037;2523
Las Bateas;6069;2523
La Tarahumara;6063;2523
Viñedo Escondido;6135;2523
El Torreón;4403;2523
Agrícola el Bacame;6003;2523
Hipódromo los Mezquites;6042;2523
Los Hoyos;6080;2523
Los Cochitos;6075;2523
Predio Dos Pozos;6094;2523
Rancho Aldana;6098;2523
San Judas;6117;2523
Santa Alejandrina;6121;2523
Rancho de Baldomero Robles;6102;2523
Rancho FIGVAL;6103;2523
Santa Elena (La Providencia);6122;2523
Los Tres García [Ganadera];6083;2523
San Jerónimo;6114;2523
Tierras Nuevas;6130;2523
Viña el Sol;6131;2523
La Escondida;6052;2523
La Vinorama;6065;2523
Viñedo la Mesa;6136;2523
Pueblo Nuevo;222;2523
Campo Jorge Ortega;6008;2523
Parronales Porfín;6088;2523
Viñedo el Porvenir;6134;2523
Cerro Pelón;6015;2523
La Perla;6057;2523
Pedro Moreno (Predio Mata de Carrizo);6089;2523
Sociedad Bracamonte Amarilla;6129;2523
Pesqueira;223;2523
Carbó;224;2487
El Chamizal;1;2487
Ferrocarril;2;2487
La Torreña;11;2489
La Calera (Divisadero);788;2489
El Pintor;789;2489
El Carrizal;7;2489
Bacoachi;791;2478
Los Pinos;8700;2478
Chaparaco Nuevo;8703;2478
Unámichi;792;2478
Cañada de la Cruz (La Cruz);8701;2478
El Cémaro (La Vinata);8704;2478
El Chaparaco (Chaparaco Viejo);8705;2478
Tepuverachi;8715;2478
Luis Quiroga;8710;2478
Las Cuatro Rosas;8707;2478
Bajío de Nuestra Señora de Guadalupe (Bajío Guadal;794;2478
Teguaracorachi;8714;2478
La Janota;8706;2478
Los Janitos;8708;2478
Cerro Colorado (San José de la Cuesta);8702;2478
Mututicachi;793;2478
Los Nogales;8709;2478
San Roberto (El Apache);8712;2478
Ojo de Agua (Cascabel);8711;2478
Santa Lucía;8713;2478
San Pedro de La Cueva;795;2524
Huepari;796;2524
La Ranchería;797;2524
San Jose de Batuc;798;2524
Nuevo Tepupa;799;2524
Nuevo Suaqui;800;2524
San Lorenzo;5863;2485
San Lorenzo Nuevo;388;2455
La Bebelama San Lorenzo;389;2455
Adolfo Ruiz Cortines;260;2455
Las Arenitas;392;2455
5° Álvarez;1710;2455
Bombas de Redo;1716;2455
La Arboleda;248;2455
Centro;390;2455
San Manuel;395;2455
El Chorrito;1708;2455
Rastro Viejo;1714;2455
San Joaquín;2645;2455
Benito Juárez;2956;2455
Bicentenario;3133;2455
Eldorado Viejo;242;2455
Renato Vega Amador;250;2455
San Diego;394;2455
Los Cuartos;1698;2455
Huerta de Redo 2;1704;2455
INFONAVIT San Diego 2;1712;2455
El Saucito Nuevo;2643;2455
Lienzo Charro;1701;2455
Quinto Patio;1705;2455
Alejandro Redo;1709;2455
La Aviación;2049;2455
Campo Champo;2641;2455
El Higueral;391;2455
Fidel Velázquez;1699;2455
Santo Niño;3022;2455
La Huertita;231;2455
Navito;244;2455
Los Payes;1700;2455
Ampliación Navito;1706;2455
INFONAVIT San Diego;1711;2455
Mariano Escobedo;1713;2455
Nuevo Higueral;2644;2455
Villa Eldorado;230;2455
Ruben Jaramillo;1707;2455
Campo San Martín;2702;2455
Jardines del Sol;261;2455
Las Piedritas;393;2455
Aviación;1702;2455
Huerta de Redo 1;1703;2455
La Cuchilla;1717;2455
El Robalar;2642;2455
La Chilla;396;2455
Mezquitillo Nuevo;397;2455
Las Tres Gotas de Agua;2647;2455
Leopoldo Sanchez Celis;398;2455
Rebeca II (Metesaca);2648;2455
Pitic Explosivos;7260;2497
Unión de Ladrilleros Potrero de Bushuard;7746;2497
El Trailero [Restaurante];6659;2497
Ramón Sosa;8372;2469
Rancho Francisco Montoya;8379;2469
Rancho Katib;8382;2469
Rodimiro Álvarez;8397;2469
Benito Domínguez Ballesteros;8161;2469
Fernando Félix (Rancho GF);8240;2469
Laser Night Club;8310;2469
Los Alamitos;8315;2469
José Antonio;8262;2469
La Gloria;8277;2469
La Traila;8294;2469
Marcelo Rascón;8341;2469
Roberto López (La Virgen);8395;2469
Yolanda Renoba Ibarra;8416;2469
Armando Gámez;8156;2469
El Alamito;8183;2469
El Camionero [Restaurante];8192;2469
El Sapo;8227;2469
Solano;106;2402
Rancho San Juan;95;2402
La Reforma;1469;2402
La Huerta;45;2402
El Salitre;18;2402
Potrero San Cristóbal;76;2402
Puestecitos;82;2402
Rancho la Libertad;89;2402
José Jasso Villegas;39;2402
La Encarnación;44;2402
La Mora;50;2402
Martín Vasco;62;2402
Rancho Santa María;99;2402
Splash [Parque Acuático];107;2402
Ejido los Llanitos;10;2402
El Campestre;12;2402
Huerta Martha Elena;37;2402
Rancho de los Tirados;85;2402
Rancho las Sandías;91;2402
San Pablo;2920;2402
Piedras Blancas (Álvaro Olguín);70;2402
Rancho Alegre;84;2402
Rancho San Luis;96;2402
La Mina;48;2402
Rancho el Polocote;87;2402
Colonia Veinte de Noviembre;1470;2402
Huerta la Gloria;34;2402
Tomás González;108;2402
Las Auras;55;2402
Puertas Cuatas;79;2402
La Veinticinco;6989;2497
La Yaqui;6996;2497
Las Parrillas;7043;2497
Los Álamos;7079;2497
Los Dos Amigos (Las Calvas de Arriba);7106;2497
Los Jitos (El Zancudo);7119;2497
San Agro [Acuícola];7366;2497
San Francisco;7435;2497
San Joaquín (Santa María);7476;2497
San Martín;7531;2497
San Martín de Porres;7540;2497
San Pedro;7553;2497
San Sebastián;7576;2497
Santa Aurora;7593;2497
Santa Emilia;7621;2497
Santa María (La Treinta y Uno de Octubre);7650;2497
Santa Patricia;7662;2497
Tepeyac;7720;2497
Venecia;7755;2497
Buenos Aires;209;2497
Antonio Narro (El Perico);6189;2497
Benito Juárez;6214;2497
Campo Grande (Viñedos Alta);6247;2497
Campo Nuevo;6254;2497
CIANO;6295;2497
Cruz Gálvez;6319;2497
Cuatro Granjas;6329;2497
Dolores;6344;2497
El Consuelo;6452;2497
El Palomar;6545;2497
El Sacrificio;6616;2497
El Tejabán;6642;2497
Huerta Aranjuez (Campo Grande);6754;2497
La Paloma;6927;2497
Miguel Hidalgo;7197;2497
Milagro de Fátima;7199;2497
Nazario Ortiz Garza (Lourdes);7223;2497
San Alberto (La 31 de Octubre);7378;2497
San Valentín;7578;2497
Santa Lucía;7640;2497
Santander;7686;2497
Villa Luz (El Pocito);7761;2497
Basano (Santa Lourdes);6207;2497
Carolina;6270;2497
Cuauhtémoc;6330;2497
El Molino;6528;2497
El Porvenir;6565;2497
Granja San Francisco;6726;2497
Hércules Uno;6751;2497
Hermosillo;6753;2497
La Liberación;6895;2497
Orebalma;7239;2497
Plutarco Elías Calles (México Dos);7265;2497
San Fernando (Nuevo Guadalupe);7430;2497
San José;7482;2497
Tehuacán;7718;2497
Unión de Crédito Agrícola de Hermosillo;7742;2497
Calle Trece;6233;2497
Carmen Dolores;6268;2497
El Bura;6403;2497
El Divisadero;6465;2497
El Pinito;6560;2497
El Sonot;6637;2497
Florida Tres;6706;2497
Jauja;6766;2497
La Esmeralda;6851;2497
Los Ángeles;7080;2497
México;7193;2497
Miguel Lerdo de Tejada (Valparaíso);7198;2497
NORSON;7230;2497
Poza Rica;7278;2497
Río Blanco;7344;2497
San Alberto;7373;2497
San Bartolo;7397;2497
San Francisco;7432;2497
San Martín;7532;2497
Santa Zarina;7685;2497
Sociedad Cooperativa Citricultores de Sonora;7702;2497
Sonora Sinaloa;7707;2497
El Álamo;195;2497
El Dorado;213;2497
Santa Cecilia;1946;2461
Azteca;1126;2461
Del Bosque;1947;2461
San Rafael;1128;2461
Anáhuac;1129;2461
Niños Héroes;1133;2461
Ampliación Esperanza;2901;2461
El Campestre;2794;2461
Mazatlan I;1939;2461
Emiliano Zapata;1131;2461
Flores Magón;1132;2461
Mazatlan II;1940;2461
Villa Hidalgo;759;2534
San Juan Del Rio;761;2534
La Terraza;1918;2525
La Cabaña;1920;2525
El Mirador;1923;2525
Milpas Viejas;2421;2422
El Huizache;3792;2422
El Potrerito;3798;2422
Cerro Grande;3784;2422
Paso de Jesés;3841;2422
Agua Nueva;3781;2422
Veinte de Agosto;3864;2422
Las Milpitas;3829;2422
El Carrizalillo;1567;2422
La Parada;3822;2422
Las Tinajas;3831;2422
Frijolares;3807;2422
La Compuerta;3816;2422
La Barranca;3813;2422
San José de Arriba;3856;2422
La Cuchilla;3817;2422
La Maroma;3820;2422
Calabazas (San Francisco del Sauce);1566;2422
La Encantada;3818;2422
Tortugas;3863;2422
La Cercada;3814;2422
Los Cuicillos;3834;2422
San José;3855;2422
Joya del Gavilán;3809;2422
El Huizache (Las Jaritas);3793;2422
El Mandule;3794;2422
La Escondida;3819;2422
Las Jaritas;3826;2422
Palo Rajado;3839;2422
San Pedro;3859;2422
Mesa del Junco;2423;2422
Agua Amarga (Las Jaritas);3780;2422
El Mezquital;3795;2422
El Sauz;3805;2422
Mesa del Aguacate;3837;2422
Carrizal Grande;1574;2422
Santa Teresa;3515;2422
Agua Amarga;3779;2422
El Arado;3788;2422
El Coral;3790;2422
El Pino;3797;2422
La Ahorcada;3811;2422
Paso de Botello;3840;2422
Santa María Acapulco;3861;2422
La Ciénaga;3815;2422
La Palmita;3821;2422
Península de Villamoros;414;2455
Walamito;2292;2455
Estancia de los Garcia;415;2455
Tacuichamona;416;2455
San Lorenzo;355;2455
Tabala;417;2455
La Loma;418;2455
Quila;354;2455
Oso Nuevo;356;2455
Las Flores;419;2455
Oso Viejo;421;2455
Pueblos Unidos;422;2455
Emiliano Zapata O Estación Obispo;423;2455
Higueras de Abuya;424;2455
El Sinaloense;425;2455
Emancipación;426;2455
Francisco Villa;2615;2455
Campo Obispo;2616;2455
Santa Refugio;2618;2455
Obispo;427;2455
San Isidro;428;2455
Nuevo Rosarito;3051;2455
El Retiro;2617;2455
Villa Adolfo Lopez Mateos;429;2455
El Tamarindo;1720;2455
26 de Abril;1721;2455
La Guasima;430;2455
Chiqueritos;433;2455
Abuya;432;2455
Cospita;434;2455
Badiraguato;435;2452
Colinas del Camichin;2723;2452
Bamopa;2243;2452
Sitio de Abajo;437;2452
El Huejote;438;2452
San Nicolás Sitio de Arriba;439;2452
Sitio de Enmedio;440;2452
Potrero de los Medina;442;2452
La Juanilla;441;2452
San José de La Puerta;443;2452
San Antonio de La Palma;444;2452
Las Higueras de Tecuan;445;2452
Morirato;2241;2452
Aguaje Grande;2273;2452
Higueras de los Monzon;446;2452
Apoma;447;2452
Llano de los Rochin;449;2452
Alcoyonqui;448;2452
Rincón de los Monzon;451;2452
Batequitas;450;2452
El Hormiguero;3040;2452
Otatillo;452;2452
La Higuerita;453;2452
San Antonio de los Ortiz (El Riyito);3128;2452
Palmar de los Ríos;455;2452
Batopito;454;2452
Ciénega de los Lara;456;2452
Cortijos los de Guatenipa;457;2452
Rincón de los Montes;2309;2452
Huicharabito;1;2452
Camotete;458;2452
Saca de Agua;2240;2452
El Huejotillo;2242;2452
El Varejonal;459;2452
San José Del Llano;460;2452
Surutato;461;2452
Copalitos;462;2452
Potrerillos;463;2452
San Javier de Abajo;464;2452
La Tuna;465;2452
El Potrero de Bejarano;3090;2452
Calabazas;466;2452
La Finca;6860;2497
La Gallegueña;6867;2497
La Milagrosa;6902;2497
Las Merceditas;7031;2497
Las Playitas (Noé);7047;2497
Laura Bella Dos;7062;2497
Ramón Ibarra;7304;2497
San Esteban;7418;2497
San Francisco;7447;2497
San Rafael;7560;2497
Santa Mónica;7661;2497
Sol Azteca;7705;2497
Las Piochitas;7046;2497
Los Martínez;7123;2497
Micaela;7194;2497
Rancho Herrera;7318;2497
Ricardo Retes;7342;2497
San Emilio;7413;2497
San José;7491;2497
San Martín;7537;2497
San Pedrito (Ignacio Delgado);7552;2497
San Rafael [Campestre];7561;2497
Tres Marías;7736;2497
Viñedo 2000;7764;2497
El Zacatón;187;2497
Benito Romero;6217;2497
Cubiri de Portelas;983;2466
Cubiri de La Cuesta;982;2466
Cubiri de La Loma;2662;2466
Cubiri de la Máquina;2469;2466
El Caimán;986;2466
Las Playas;2472;2466
Puerta de Hierro;2196;2455
La Paloma;2838;2455
Los Patios 2;2950;2455
Condesa;2200;2455
Misión del Álamo;2746;2455
Magnolias Residencial;2839;2455
Portales Del Country;96;2455
Los Patios 1;2197;2455
Las Moras;2198;2455
Las Dunas;2199;2455
Los Álamos;95;2455
Real del Álamo;2733;2455
Santa Inés;2840;2455
San Ángel;2184;2455
Country Álamos;1366;2455
Centro Sct Sinaloa;98;2455
Secretaria de Agricultura Ganadería y Desarrollo Rural;99;2455
Unidad de Servicios Educativos A Descentralizar;100;2455
Tabachines;2046;2455
Real Del Country;102;2455
Las Flores;101;2455
Palermo;2716;2455
Vallado Viejo;2962;2455
Recursos Hidráulicos;97;2455
La Cantera;2755;2455
Central Internacional Milenium;2390;2455
Las Flores;2717;2455
Country Tres Ríos;3092;2455
Country Courts;2841;2455
Unidad de Servicios Estatales;2389;2455
Lomas del Boulevard;105;2455
El Vallado;103;2455
Francisco Villa;104;2455
Industrial Bravo;107;2455
Popular;108;2455
Los Pinos;109;2455
Palacio de Gobierno Del Estado de Sinaloa;110;2455
Aeropuerto;111;2455
Los Helechos;2507;2455
Villa Andalucía;2671;2455
Bachigualato;1386;2455
Altos de Bachigualato;1384;2455
Santa Rocio;1392;2455
Villas del Campo;3062;2455
Hacienda San Juan;2848;2455
Nuevo Bachigualato;1387;2455
San Javier;1390;2455
Culiacán (Culiacán);112;2455
Campo Bello;1385;2455
San Diego;1395;2455
Las Alondras;2722;2455
Bachigualato;113;2455
Las Mañanitas;2165;2455
San Luis Residencial;2166;2455
San Luis Residencial II;3196;2455
Villas de Cortés;1393;2455
Paraíso;1394;2455
Villas Del Manantial;2167;2455
Las Terrazas;2192;2455
Danubio;2170;2455
Real San Ángel;2846;2455
Paseos del Valle;3063;2455
Valle Bonito;2252;2455
Privada La Estancia II;1389;2455
Privada La Estancia VIII;2714;2455
Real San Sebastián;2847;2455
Terranova;114;2455
Privada La Estancia III;2029;2455
Valles Del Sol;2168;2455
San Fernando;2253;2455
Santa Bárbara;1391;2455
Privada La Estancia V;2027;2455
Privada la Estancia;1388;2455
Privada La Estancia VII;2713;2455
Torres Aeropuerto;115;2455
Joyas del Valle;2288;2455
Torre Dorada;2845;2455
Hacienda de La Mora;2164;2455
Morelos CTM 2;2418;2450
San Francisco;2932;2450
Los Ángeles;2856;2450
Los Portales;3015;2450
Las Praderas;2138;2450
Santa Luz;2854;2450
Los Girasoles;1554;2450
Huatabampito;747;2450
Tozalibampo;2559;2450
Tabelojeca;2560;2450
Campo Gastelum;2554;2450
Mayocoba;749;2450
Agua Nueva;2300;2450
San Miguel Zapotitlan;783;2450
Club de Leones;2056;2450
Sector Juricahui;2057;2450
Vallejo (Porvenir Vallejo);2666;2450
Nuevo San Miguel;2423;2450
Bacaporobampo;2555;2450
Bajada de San Miguel;2557;2450
Las Calaveras;2558;2450
Paroscahui;2058;2450
Choacahui;2556;2450
Flor Azul;785;2450
Gabriel Leyva Solano;786;2450
Los Goros;782;2450
Goros 2;752;2450
Cachoana;2574;2450
Bagojo del Río (Bombas Aguilas);2561;2450
El Porvenir;756;2450
Zapotillo 1;753;2450
Águila Azteca;754;2450
Emiliano Zapata;751;2450
Macapule;2562;2450
Cuchilla de Cachoana;2657;2450
Bolsa de Tosalibampo 1;784;2450
Bagojo Colectivo;750;2450
ing. Heriberto Valdez Romero;758;2450
Los Suárez;748;2450
El Guayabo;757;2450
Cohuibampo;759;2450
Ahome Centro;1763;2450
Benito Juárez;1762;2450
Las Bombitas;1755;2450
Inzunza;1756;2450
Guadalupe;2040;2450
San Antonio;2896;2450
Melchor Ocampo;1758;2450
Morelos;1759;2450
Individual Ahome;1757;2450
Hidráulica;1760;2450
Ahome Independiente;2039;2450
Ahome Independencia;1761;2450
Antonio Toledo Corro;1735;2450
La Despensa;773;2450
El Refugio;778;2450
Huacaporito;776;2450
San Pablo;777;2450
Nueva;1771;2450
Higueras de Zaragoza Centro;1764;2450
Arco Iris;1311;2596
Vicente Guerrero;465;2596
Niños Héroes;1440;2596
Los Conejos;3757;2596
Escobedo;462;2596
Tamaulipas;464;2596
Ampliación Independencia Sur;3761;2596
Modelo;461;2596
La Cabaña del Mochomo;6814;2497
La Pista;6941;2497
Providencia;7295;2497
San Ramón (Hezaki Quihuis);7569;2497
La Gorrita;193;2497
Café Eloísa;6230;2497
Club de Tiro y Caza Mazocahui;6297;2497
Las Víboras;7055;2497
San Francisco;7440;2497
San Francisco [Campestre];7450;2497
Club de Caza Tirocapes;6296;2497
El Represo;6600;2497
El Real del Catorce;6586;2497
La Mora;822;2480
El Oro;8693;2480
Bajío de Campa;8686;2480
Rancho o rancheria;8698;2480
El Bajío de Palo Blanco;8688;2480
La Nopalera;8699;2480
Las Delicias;823;2480
La Martina;8697;2480
El Cahui;8689;2480
La Arena Blanca;8695;2480
Ures;825;2533
San Pedro;824;2533
Ranchito de Aguilar;827;2533
Santiago;828;2533
Puerta Del Sol;829;2533
La Estancia;830;2533
Sáuz;831;2533
San Rafael;832;2533
Guadalupe;833;2533
Álamos;834;2533
Pueblo de Álamos;835;2533
Rancho Viejo;836;2533
Santa Rosalía;837;2533
Aconchi;838;2468
Tres Álamos;3392;2468
Agua Caliente;3390;2468
Rafael Noriega Soufflé;3391;2468
Barranca las Higueritas;3393;2468
La Loma;3394;2468
Los Alisos;3395;2468
Las Albóndigas;3396;2468
El Tarais;3397;2468
Represo de Romo;3398;2468
La Higuera;3401;2468
El Rodeo (El Rodeo de Aconchi);3403;2468
La Alamedita;3399;2468
Havinanchi;3400;2468
San Pablo (San Pablo de Aconchi);840;2468
La Alameda;3402;2468
La Misión;3406;2468
La Estancia;841;2468
Establo López;3404;2468
Chavoverachi;3405;2468
Maicobabi;3407;2468
Las Garzas;3408;2468
La Sauceda;3409;2468
Tepúa (El Carricito);3410;2468
Valencia;3411;2468
Baviacora;842;2481
Loma Norte;1877;2481
Panteón;8597;2481
Loma Sur;1878;2481
Mazocahui;848;2481
Los Puertecitos (El Puertecito);8600;2481
El Jaralito;8607;2481
La Aurora;850;2481
